date,return
2021-11-05,0.02087399
2021-11-06,0.01014047
2021-11-07,-0.00205711
2021-11-08,-0.00098945
2021-11-09,-0.03540773
2021-11-10,0.00196800
2021-11-11,0.00947908
2021-11-12,0.00253786
2021-11-13,-0.00329086
2021-11-14,0.01125974
2021-11-15,-0.01749686
2021-11-16,-0.00886162
2021-11-17,0.01358322
2021-11-18,-0.02960136
2021-11-19,0.02508522
2021-11-20,0.01739427
2021-11-21,-0.00092189
2021-11-22,0.01954534
2021-11-23,0.00189238
2021-11-24,0.00032849
2021-11-25,0.02840489
2021-11-26,-0.02075517
2021-11-27,0.00847803
2021-11-28,-0.01422682
2021-11-29,-0.03181632
2021-11-30,0.01067164
2021-12-01,0.02178832
2021-12-02,-0.03682441
2021-12-03,-0.00306540
2021-12-04,0.06149641
2021-12-05,0.00337947
2021-12-06,-0.03656776
2021-12-07,-0.00757450
2021-12-08,-0.03094859
2021-12-09,0.02302233
2021-12-10,-0.00219966
2021-12-11,-0.01856876
2021-12-12,0.00319654
2021-12-13,0.00335859
2021-12-14,0.00944125
2021-12-15,-0.00110535
2021-12-16,-0.00085121
2021-12-17,0.01627194
2021-12-18,-0.00813144
2021-12-19,-0.01081812
2021-12-20,0.00495557
2021-12-21,-0.00195545
2021-12-22,-0.01933725
2021-12-23,-0.01693885
2021-12-24,-0.00874790
2021-12-25,0.00784454
2021-12-26,-0.00389174
2021-12-27,-0.02264251
2021-12-28,0.01553557
2021-12-29,0.00429415
2021-12-30,-0.00044539
2021-12-31,0.01381339
2022-01-01,0.01019691
2022-01-02,-0.01896972
2022-01-03,0.01481284
2022-01-04,-0.01319815
2022-01-05,0.01532329
2022-01-06,0.01352177
2022-01-07,0.00688587
2022-01-08,0.00333390
2022-01-09,0.01337650
2022-01-10,0.00117706
2022-01-11,-0.02049043
2022-01-12,-0.01491770
2022-01-13,-0.01627502
2022-01-14,-0.00468902
2022-01-15,-0.00728889
2022-01-16,-0.00179083
2022-01-17,0.00475422
2022-01-18,-0.00839211
2022-01-19,-0.03115153
2022-01-20,0.00185856
2022-01-21,0.02745571
2022-01-22,0.00541663
2022-01-23,-0.00125707
2022-01-24,0.03209566
2022-01-25,0.00313589
2022-01-26,0.00434179
2022-01-27,0.01063462
2022-01-28,-0.01112157
2022-01-29,0.00562332
2022-01-30,0.00954921
2022-01-31,-0.00400511
2022-02-01,-0.01377481
2022-02-02,-0.00772100
2022-02-03,0.00305998
2022-02-04,-0.02614835
2022-02-05,-0.01772129
2022-02-06,-0.01867882
2022-02-07,-0.02293408
2022-02-08,0.03164497
2022-02-09,0.00018423
2022-02-10,-0.00248665
2022-02-11,0.01200259
2022-02-12,0.00748107
2022-02-13,-0.00226388
2022-02-14,-0.01933200
2022-02-15,-0.01721425
2022-02-16,-0.01026462
2022-02-17,-0.01008563
2022-02-18,-0.00134564
2022-02-19,-0.00086622
2022-02-20,-0.00154128
2022-02-21,0.00781476
2022-02-22,-0.01081754
2022-02-23,0.00774219
2022-02-24,0.00912321
2022-02-25,-0.01141987
2022-02-26,0.00269542
2022-02-27,-0.02544163
2022-02-28,0.00354645
2022-03-01,-0.00157063
2022-03-02,0.00373611
2022-03-03,0.00558331
2022-03-04,-0.01957919
2022-03-05,-0.00079483
2022-03-06,0.00129263
2022-03-07,0.00019861
