date,return
2022-12-08,0.00000000
2022-12-09,0.00000000
2022-12-10,0.00000000
2022-12-11,0.00000000
2022-12-12,0.00000000
2022-12-13,0.00000000
2022-12-14,0.00000000
2022-12-15,0.00000000
2022-12-16,0.00000000
2022-12-17,0.00000000
2022-12-18,-0.00008863
2022-12-19,-0.00159546
2022-12-20,0.00000000
2022-12-21,-0.00004439
2022-12-22,-0.00079904
2022-12-23,-0.00084411
2022-12-24,0.00040018
2022-12-25,-0.00008889
2022-12-26,0.00088901
2022-12-27,-0.00199849
2022-12-28,-0.00249199
2022-12-29,-0.00013383
2022-12-30,-0.00022308
2022-12-31,0.00129418
2023-01-01,0.00205018
2023-01-02,0.00533737
2023-01-03,0.00261027
2023-01-04,0.00052952
2023-01-05,0.00013231
2023-01-06,0.00066146
2023-01-07,0.00035255
2023-01-08,0.00925110
2023-01-09,0.00375382
2023-01-10,0.00517481
2023-01-11,0.01297859
2023-01-12,0.00884049
2023-01-13,0.02552705
2023-01-14,0.01973168
2023-01-15,-0.00291463
2023-01-16,-0.01238277
2023-01-17,-0.00382307
2023-01-18,-0.00049519
2023-01-19,0.02415259
2023-01-20,0.06889462
2023-01-21,-0.00049029
2023-01-22,0.01826277
2023-01-23,0.00000000
2023-01-24,-0.00051879
2023-01-25,0.03959662
2023-01-26,0.00000000
2023-01-27,0.00000000
2023-01-28,0.00000000
2023-01-29,-0.00049929
2023-01-30,-0.05776779
2023-01-31,0.01957814
2023-02-01,0.02960184
2023-02-02,-0.00981206
2023-02-03,0.02830704
2023-02-04,0.00549139
2023-02-05,-0.02181037
2023-02-06,-0.02179238
2023-02-07,0.08568693
2023-02-08,-0.01373626
2023-02-09,-0.09058083
2023-02-10,0.02094914
2023-02-11,0.03148265
2023-02-12,-0.00728931
2023-02-13,-0.00792158
2023-02-14,0.02260546
2023-02-15,0.03961208
2023-02-16,-0.04643666
2023-02-17,0.04553302
2023-02-18,0.00708634
2023-02-19,0.00099057
2023-02-20,0.02842518
2023-02-21,-0.03404340
2023-02-22,-0.00614867
2023-02-23,-0.00891715
2023-02-24,-0.04498692
2023-02-25,-0.00737630
2023-02-26,0.01912960
2023-02-27,-0.00588384
2023-02-28,-0.02552651
2023-03-01,0.02694042
2023-03-02,-0.00856313
2023-03-03,0.00479432
2023-03-04,-0.02629758
2023-03-05,0.01137171
2023-03-06,0.00247809
2023-03-07,-0.01486865
2023-03-08,-0.03805101
2023-03-09,-0.03994549
2023-03-10,0.00000000
2023-03-11,0.00000000
2023-03-12,-0.00028387
2023-03-13,0.02519065
2023-03-14,0.00819056
2023-03-15,-0.01495290
2023-03-16,0.03175425
2023-03-17,0.05251776
2023-03-18,-0.02249046
2023-03-19,0.01854146
2023-03-20,-0.02358404
2023-03-21,-0.00422689
2023-03-22,-0.04991472
2023-03-23,0.03299027
2023-03-24,-0.03614597
2023-03-25,0.00428703
2023-03-26,0.01484082
2023-03-27,-0.01985219
2023-03-28,0.03344965
2023-03-29,0.03034890
2023-03-30,-0.00342762
2023-03-31,0.02830902
2023-04-01,-0.00918881
2023-04-02,-0.00378380
2023-04-03,-0.01005399
2023-04-04,0.00940380
2023-04-05,0.00719210
2023-04-06,-0.00887968
2023-04-07,-0.00022398
2023-04-08,-0.00604884
2023-04-09,0.00289256
2023-04-10,0.00516912
2023-04-11,0.00801192
2023-04-12,0.00384473
2023-04-13,0.02242763
2023-04-14,0.01952239
2023-04-15,0.00812577
2023-04-16,0.01419310
2023-04-17,-0.00048376
2023-04-18,0.02202171
2023-04-19,-0.07989717
2023-04-20,-0.02919010
2023-04-21,-0.04752528
2023-04-22,0.02278149
2023-04-23,-0.01061224
2023-04-24,-0.00530410
2023-04-25,0.01576016
2023-04-26,-0.01411573
2023-04-27,0.02185146
2023-04-28,0.00111939
2023-04-29,0.00674738
2023-04-30,0.00065107
2023-05-01,-0.03092468
2023-05-02,-0.00296209
2023-05-03,0.00522876
2023-05-04,-0.00878748
2023-05-05,0.02727200
2023-05-06,-0.01172601
