date,1INCH,AAVE,ADA,ALCH,ALGO,ANKR,APE,APT,AR,ARB,ASTER,ATOM,AVAX,AXS,BAND,BAT,BCH,BLUR,BNB,BNT,BONK,BSV,BTC,CAKE,CELO,CFX,CHZ,COMP,CRV,CVC,DASH,DOGE,DOT,EGLD,ENA,ENJ,ENS,EOS,ETC,ETH,ETHW,FARTCOIN,FET,FIL,FLOKI,FLOW,GALA,GMT,GRT,HBAR,HOT,HYPE,ICP,ICX,IMX,INJ,IOST,IOTA,IP,JASMY,JST,JUP,KAS,KAVA,KSM,LAYER,LDO,LINK,LRC,LTC,LUNC,MANA,MASK,MEMEFI,MINA,MKR,MORPHO,NEAR,NEO,NOT,OGN,OM,ONDO,ONE,ONT,OP,ORDI,PENGU,PEPE,POL,PUMP,QNT,QTUM,RENDER,RSR,RUNE,RVN,S,SAND,SEI,SHIB,SNX,SOL,STORJ,STX,SUI,SUSHI,SXP,T,TAO,THETA,TIA,TON,TRB,TRUMP,TRX,TWT,UMA,UNI,VET,VIC,WIF,WLD,WLFI,XCN,XLM,XMR,XRP,XTZ,YFI,ZEC,ZIL,ZRO,ZRX
2020-11-23,,50.45126724,-119.61535645,,-18.92799759,,,,,,,-195.84378052,-237.05421448,,-147.84526062,-79.74091339,-83.50541687,,-166.79727173,,,,-171.42764282,,,,,55.64822006,-150.94444275,,-188.24502563,-82.50886536,-104.72799683,-225.89718628,,-93.20095062,,-246.83264160,-319.14062500,-108.48024750,,,,-145.68444824,,,,,,,,,,-104.21824646,,,-212.22486877,-64.69062042,,,,,,-95.49775696,-4.23433208,,,-162.57179260,-89.98654175,-17.77191162,,,,,,-172.96597290,,-145.38397217,-269.19888306,,,,,,-212.45138550,,,,,,,,-75.10656738,,-147.74984741,-22.95655441,,,,,,88.65499115,-296.85467529,-48.64299011,,,324.05426025,-140.97929382,,,-251.19432068,,,-89.32733917,,-199.99539185,,,-185.71136475,-183.82539368,,,,,,-218.33708191,-413.48046875,192.47666931,-193.22540283,114.89673615,-133.61509705,-65.97311401,,-189.59983826
2020-11-24,,5.04838324,-129.02456665,,-73.22322845,,,,,,,-200.36106873,-255.90200806,,-144.82400513,-92.50724030,-76.37456512,,-185.00875854,,,,-161.30870056,,,,,-11.31152344,-171.91830444,,-272.84573364,-65.31632233,-110.95066833,-189.94433594,,-116.63536072,,-292.20816040,-293.91528320,-121.60226440,,,,-131.58544922,,,,,,,,,,-89.37587738,,,-206.21876526,-71.04117584,,,,,,-92.23220825,-29.29674911,,,-162.29696655,-47.75783539,-114.86605072,,,,,,-160.04377747,,-171.72850037,-240.24455261,,,,,,-197.63262939,,,,,,,,-59.77936554,,-193.12728882,-65.76499939,,,,,,89.64023590,-266.74563599,-11.93210888,,,186.46231079,-149.36091614,,,-281.60079956,,,-144.50354004,,-187.87185669,,,-374.49993896,-203.59403992,,,,,,-173.62901306,-365.04608154,192.78695679,-217.63369751,100.78233337,-118.46235657,-54.28522110,,-206.29145813
2020-11-25,,-48.66284943,-167.39131165,,-131.77868652,,,,,,,-226.20442200,-190.87272644,,-159.87841797,-111.33332825,-72.72424316,,-194.68099976,,,,-167.40406799,,,,,-101.19557190,-185.53912354,,-265.35302734,-20.14135170,-119.75595856,-182.15597534,,-119.43408966,,-303.85101318,-293.98254395,-158.63594055,,,,-132.09938049,,,,,,,,,,-74.07454681,,,-154.03538513,-123.44367218,,,,,,-79.29758453,-23.54136467,,,-175.20707703,13.77298355,-240.93721008,,,,,,-174.14515686,,-132.21138000,-213.92010498,,,,,,-164.08549500,,,,,,,,-42.01008987,,-212.54319763,-111.68682098,,,,,,83.76322174,-231.86260986,14.82872868,,,-2.03702521,-147.99008179,,,-265.51232910,,,-124.46308136,,-218.48605347,,,-475.58285522,-233.23013306,,,,,,-113.48786163,-380.03140259,167.78491211,-266.16555786,74.75399017,-133.63197327,-67.32866669,,-198.96096802
2020-11-26,,-67.49874115,-176.34672546,,-195.26052856,,,,,,,-243.17988586,-181.41511536,,-138.60997009,-139.68292236,-101.89230347,,-206.86161804,,,,-214.48413086,,,,,-165.56362915,-183.96134949,,-266.81518555,-65.46839142,-117.23853302,-181.54641724,,-130.25788879,,-300.45309448,-351.53445435,-207.25773621,,,,-124.63613892,,,,,,,,,,-72.35298157,,,-155.38140869,-161.61430359,,,,,,-80.44820404,-40.98043442,,,-192.22744751,37.73119736,-294.12423706,,,,,,-157.93135071,,-131.89033508,-228.60499573,,,,,,-125.42619324,,,,,,,,-76.76055908,,-215.83638000,-153.92997742,,,,,,146.53849792,-227.26718140,18.69864655,,,-154.52006531,-193.19375610,,,-252.04156494,,,-159.18296814,,-269.22003174,,,-449.69735718,-244.06256104,,,,,,-104.82556152,-335.21078491,118.65973663,-285.18441772,50.02706528,-140.75701904,-24.23821449,,-250.04394531
2020-11-27,,-81.56643677,-147.12483215,,-243.07492065,,,,,,,-211.32939148,-146.09822083,,-92.00680542,-155.12382507,-116.42574310,,-205.61152649,,,,-220.50114441,,,,,-172.11183167,-163.88720703,,-217.66645813,-43.15200806,-108.97534180,-152.85610962,,-120.70145416,,-274.05126953,-334.36941528,-175.11138916,,,,-115.45745850,,,,,,,,,,-93.94770813,,,-127.42324829,-170.56927490,,,,,,-101.24201965,-13.37535572,,,-172.62876892,61.10655212,-318.88088989,,,,,,-126.52192688,,-98.53236389,-223.44833374,,,,,,-130.21537781,,,,,,,,-127.37503052,,-292.61444092,-161.86788940,,,,,,214.93292236,-219.68457031,96.52859497,,,-143.13011169,-180.64659119,,,-236.08493042,,,-203.60206604,,-226.09712219,,,-331.67089844,-208.96032715,,,,,,-107.60843658,-265.78088379,80.54151154,-303.68075562,63.23883820,-121.90118408,-35.50236511,,-232.25756836
2020-11-28,,-134.56724548,-128.36598206,,-240.99961853,,,,,,,-165.53280640,-126.64801025,,-65.24681854,-113.55950928,-130.22492981,,-168.53135681,,,,-215.19668579,,,,,-172.88636780,-110.89210510,,-177.42008972,-3.83573556,-110.30156708,-129.61085510,,-92.27124786,,-243.86845398,-299.86602783,-151.74942017,,,,-96.55554199,,,,,,,,,,-124.16921997,,,-37.82741547,-160.01779175,,,,,,-97.23586273,-8.54748821,,,-148.58389282,85.55240631,-317.70095825,,,,,,-102.10775757,,-57.84573746,-171.50051880,,,,,,-97.38079071,,,,,,,,-79.34472656,,-425.73861694,-160.30921936,,,,,,168.25425720,-205.96748352,121.34272003,,,-146.83309937,-119.63806915,,,-226.59518433,,,-214.45639038,,-179.75187683,,,-273.98965454,-147.75709534,,,,,,-50.02323151,-230.06394958,62.39582443,-271.45574951,45.78733063,-104.98135376,-61.23807526,,-205.63803101
2020-11-29,,-152.22834778,-104.47572327,,-269.37207031,,,,,,,-148.15182495,-107.76933289,,-49.81693649,-153.18997192,-125.11283875,,-148.33317566,,,,-178.40966797,,,,,-160.95455933,-114.19509125,,-129.15161133,12.06215954,-112.24149323,-140.57951355,,-104.89926910,,-223.39151001,-303.43936157,-144.02024841,,,,-98.38873291,,,,,,,,,,-134.67979431,,,18.76912689,-105.00498962,,,,,,-97.43851471,-7.75905752,,,-132.18840027,72.04524231,-287.45907593,,,,,,-71.07443237,,-7.71277237,-158.40904236,,,,,,-77.25297546,,,,,,,,-62.40643692,,-435.42080688,-175.12580872,,,,,,111.09308624,-201.39457703,109.60802460,,,-178.41101074,-89.29635620,,,-189.25892639,,,-217.03913879,,-194.37988281,,,-241.16668701,-126.76447296,,,,,,6.90074968,-215.03706360,65.72513580,-248.65972900,11.05981541,-81.27662659,-69.48156738,,-194.22692871
2020-11-30,,-138.85514832,-40.38355637,,-240.73304749,,,,,,,-121.47705841,-83.26102448,,-27.45822906,-100.67942047,-103.17445374,,-139.41110229,,,,-141.89236450,,,,,-116.28560638,-112.76897430,,-113.44060516,17.81814194,-108.18772125,-159.35617065,,-107.61600494,,-208.35507202,-255.67114258,-125.67415619,,,,-93.95419312,,,,,,,,,,-160.21586609,,,38.33141708,-120.50616455,,,,,,-79.73552704,45.52278900,,,-109.84856415,68.90187073,-265.91232300,,,,,,-37.05643463,,9.17793465,-153.37426758,,,,,,-62.36204529,,,,,,,,-81.12193298,,-401.36203003,-161.90568542,,,,,,122.46037292,-188.64321899,114.24197388,,,-248.74414062,-61.25309372,,,-154.80491638,,,-208.06886292,,-132.85995483,,,-222.50201416,-109.05098724,,,,,,54.91196060,-166.59428406,42.04568481,-233.85221863,0.39647576,-66.16730499,-42.73259354,,-170.88287354
2020-12-01,,-113.01436615,-31.14211273,,-256.35375977,,,,,,,-105.28801727,-63.51741791,,-45.45553970,-88.26403046,-100.68157196,,-135.17324829,,,,-113.92419434,,,,,-112.08090210,-105.88916016,,-96.70639038,21.22747612,-114.34558105,-147.82354736,,-110.81226349,,-185.48861694,-237.85894775,-112.55599976,,,,-85.36566162,,,,,,,,,,-163.32621765,,,63.03348160,-185.99743652,,,,,,-70.05538940,36.28150177,,,-92.41515350,76.95642090,-230.72293091,,,,,,-15.78331566,,2.67718792,-135.60609436,,,,,,-61.05551147,,,,,,,,-55.71242523,,-345.54611206,-141.74455261,,,,,,126.13155365,-169.50881958,121.39327240,,,-220.85742188,-67.09577179,,,-157.96556091,,,-149.61349487,,-142.45292664,,,-203.40202332,-96.16863251,,,,,,64.78884888,-129.70181274,2.43614459,-225.94183350,-1.34355748,-48.24045181,-77.24980164,,-144.02424622
2020-12-02,,-83.51791382,-4.09121704,,-207.66184998,,,,,,,-86.19970703,-18.32245064,,-22.52790070,-119.09317017,-82.35635376,,-88.20355225,,,,-85.65268707,,,,,-93.51860046,-73.17724609,,-108.80280304,44.90740585,-124.34978485,-117.49400330,,-90.56056976,,-171.87355042,-202.15034485,-86.78047180,,,,-66.86194611,,,,,,,,,,-158.16531372,,,88.21650696,-200.43997192,,,,,,-54.70974731,82.36764526,,,-82.31506348,64.35688782,-195.61022949,,,,,,-2.83159471,,-7.99960184,-127.24047852,,,,,,-48.47386169,,,,,,,,-48.08460999,,-328.62438965,-121.43087006,,,,,,120.14199829,-152.51148987,151.45278931,,,-176.95915222,-50.52062988,,,-135.04171753,,,-163.41958618,,-163.73068237,,,-160.17033386,-96.31016541,,,,,,71.39411926,-101.22602081,-48.43879700,-193.60569763,13.21925259,-48.60730743,-80.26702118,,-131.10839844
2020-12-03,,-65.97846985,-4.06150484,,-138.47570801,,,,,,,-62.99209213,-24.68395615,,6.34657526,-129.23733521,-69.07847595,,-66.12938690,,,,-81.67923737,,,,,-40.35527802,-44.75553131,,-108.56797791,66.72568512,-105.22846222,-79.77393341,,-83.09495544,,-156.90863037,-178.73129272,-80.76754761,,,,-70.03239441,,,,,,,,,,-173.36337280,,,63.31617737,-199.49282837,,,,,,-38.70326233,118.13776398,,,-61.72578430,47.27724838,-168.52601624,,,,,,-0.42934364,,25.08452225,-98.26973724,,,,,,-41.56941223,,,,,,,,-60.60013580,,-305.68096924,-97.55084229,,,,,,88.18711853,-113.36982727,164.74331665,,,-158.37390137,10.44078827,,,-131.40875244,,,-176.33215332,,-165.45614624,,,-135.09481812,-80.60417938,,,,,,86.37711334,-74.27101898,-66.20182800,-168.51341248,28.36922455,-15.34340000,-110.53601074,,-103.04430389
2020-12-04,,-31.77968216,5.87351084,,-107.99015045,,,,,,,-51.54092789,0.37791058,,74.75082397,-146.01792908,-74.35166931,,-43.28020477,,,,-73.52155304,,,,,26.04249954,-20.85680389,,-56.24501038,27.19955063,-102.15587616,-49.89850235,,-86.94431305,,-158.44761658,-151.20324707,-61.39313126,,,,-70.80258179,,,,,,,,,,-198.23345947,,,39.09754181,-193.79573059,,,,,,-18.91645432,119.52832031,,,-61.08060837,20.91768074,-165.65991211,,,,,,30.91971016,,32.98131943,-91.63095093,,,,,,-13.44755745,,,,,,,,-73.25401306,,-284.14544678,-92.51495361,,,,,,115.84510040,-110.55190277,133.55133057,,,-106.72739410,31.79381371,,,-103.47675323,,,-171.33073425,,-174.73190308,,,-117.83105469,-72.30000305,,,,,,30.38471031,-40.88784790,-102.34018707,-178.83187866,34.37400818,-24.27008057,-115.50076294,,-92.68914795
2020-12-05,,-6.29255342,52.78263474,,-100.03516388,,,,,,,-17.64645958,0.84181553,,112.51236725,-127.53627777,-41.31036758,,-16.32472420,,,,-51.56303787,,,,,78.02225494,-36.17805862,,-52.87847519,20.77099609,-79.12186432,-19.55869293,,-75.30814362,,-125.34479523,-135.96203613,-18.17835999,,,,-56.46892166,,,,,,,,,,-166.17831421,,,13.69399834,-151.90295410,,,,,,-21.00394249,80.10088348,,,-31.91986084,12.28964901,-128.34132385,,,,,,52.39440155,,37.29536819,-88.21852875,,,,,,-7.33649445,,,,,,,,-72.74192810,,-276.92510986,-84.12972260,,,,,,179.92901611,-114.86959839,120.91180420,,,-39.81982422,57.53829575,,,-86.38664246,,,-178.79759216,,-127.62576294,,,-75.95789337,-49.68463516,,,,,,-25.04192734,-12.01558590,-70.97200775,-131.95306396,58.11419678,-13.82338142,-144.53010559,,-75.32344818
2020-12-06,,23.66540909,105.09600830,,-67.45066071,,,,,,,18.47506714,-10.75323391,,167.96536255,-109.24168396,-4.41622066,,8.92742920,,,,1.96189106,,,,,171.94966125,-31.81599808,,-20.52291870,64.13922119,-60.05843353,9.72822380,,-72.64627075,,-78.92910767,-94.09358978,29.00318909,,,,-46.95344543,,,,,,,,,,-134.49128723,,,15.79827881,-124.87257385,,,,,,-2.77032757,68.92869568,,,-10.62292099,22.34458733,-104.81088257,,,,,,32.49090958,,39.37677383,-67.06448364,,,,,,-4.97526264,,,,,,,,-32.13586044,,-246.50140381,-73.83267212,,,,,,163.28796387,-89.73822021,151.49882507,,,54.24562836,123.70178223,,,-57.57584381,,,-152.51214600,,-58.36131287,,,-41.83444214,-7.30512953,,,,,,-57.43109894,23.94670105,-32.98090363,-98.87789154,75.54812622,15.22840118,-91.56338501,,-27.64027023
2020-12-07,,24.19634819,124.52205658,,-59.38794708,,,,,,,28.47999954,-20.77563667,,153.19561768,-68.23696899,13.32760620,,25.56817055,,,,33.53896332,,,,,203.58126831,-46.45082092,,-44.81388092,59.78788376,-44.50457764,27.19216347,,-68.08345032,,-48.14883804,-74.73446655,41.35887146,,,,-44.63638306,,,,,,,,,,-106.29945374,,,-61.76490784,-97.73646545,,,,,,8.31757545,-17.65143585,,,4.06276464,17.79329872,-92.45014954,,,,,,33.87368774,,33.17170334,-61.61299896,,,,,,36.15691376,,,,,,,,-29.65329742,,-239.29072571,-70.73834229,,,,,,125.51229858,-85.27924347,122.75111389,,,63.44213486,140.11944580,,,-50.40763855,,,-139.24087524,,-32.43319702,,,-35.11344910,-10.66286469,,,,,,-54.58925629,35.48339081,4.94010162,-68.01842499,79.82732391,36.84605408,-58.11378860,,-23.65359497
2020-12-08,,51.91142273,133.27059937,,-44.99612045,,,,,,,21.23034286,-47.52285004,,164.95240784,-58.30908966,24.90550995,,20.44435883,,,,47.72675705,,,,,263.66015625,-84.24427795,,-57.84082031,7.19644833,-56.43000793,53.20829010,,-100.20039368,,-30.99204445,-60.20151520,38.18340302,,,,-41.85928345,,,,,,,,,,-65.52708435,,,-139.05969238,-130.16285706,,,,,,15.89880943,-45.81679916,,,-5.78707838,0.93649369,-87.63162231,,,,,,36.06134033,,24.20786285,-69.61911011,,,,,,51.24568939,,,,,,,,-101.32765961,,-187.49818420,-87.37444305,,,,,,90.02134705,-81.51377869,122.81048584,,,90.10694885,137.00280762,,,-42.71862030,,,-163.37605286,,-21.74596405,,,-41.31710815,-13.81861877,,,,,,-100.32359314,39.07472992,12.44928169,-42.89959717,59.87376022,33.83475494,-33.69240570,,-23.41126251
2020-12-09,,46.57935333,122.59107971,,-6.52433014,,,,,,,22.59778023,-91.41331482,,127.84440613,-27.71694756,43.35668945,,25.90874481,,,,58.41264725,,,,,269.18542480,-76.94039917,,-79.76457214,-1.47124290,-45.63913727,90.99554443,,-91.68940735,,-16.66430664,-31.28143120,54.61449432,,,,-42.10554504,,,,,,,,,,-46.35840225,,,-158.16970825,-150.77017212,,,,,,27.59004211,-80.95706940,,,-6.90868139,21.57992172,-88.31509399,,,,,,22.91649628,,15.12921906,-48.84435272,,,,,,77.83074951,,,,,,,,-119.16120148,,-157.68490601,-84.48915100,,,,,,91.35482788,-59.22531128,108.42567444,,,118.71499634,153.28012085,,,-25.03652954,,,-155.87416077,,-21.77045822,,,-43.10796356,-10.75574780,,,,,,-115.27207184,53.34476471,4.63328743,-25.37949562,82.53154755,19.24514008,-51.23744202,,1.05867207
2020-12-10,,28.60906982,126.01018524,,13.44263649,,,,,,,37.90260315,-76.91317749,,133.04742432,-19.21023941,46.92245483,,35.22167206,,,,69.72524261,,,,,267.09869385,-71.36575317,,-58.92697525,-14.80947495,-50.25468063,135.49015808,,-50.57044601,,-1.49829292,-10.67388344,70.24848938,,,,-47.87875748,,,,,,,,,,-31.45970917,,,-134.08831787,-109.28231812,,,,,,64.57594299,-155.07740784,,,-0.41429758,15.99049187,-99.67687988,,,,,,27.75498199,,58.35700989,-30.18948555,,,,,,131.19241333,,,,,,,,-79.91662598,,-128.82867432,-83.63813782,,,,,,104.54380798,-34.90402603,133.14389038,,,136.82418823,180.59344482,,,-33.99056244,,,-153.53350830,,-5.72366524,,,-41.59278870,19.28962708,,,,,,-98.37493896,47.87236786,53.96377563,10.07324886,101.03919220,38.93421936,-71.08146667,,27.68459702
2020-12-11,,-13.61435986,142.07196045,,55.91146088,,,,,,,49.29607391,-60.00963593,,159.04345703,-48.87373352,58.02045059,,47.60352325,,,,78.58438873,,,,,266.31213379,-50.16561127,,-33.48158646,-9.04161453,-43.02646255,171.99624634,,-30.94296074,,24.67087173,19.45235825,96.02739716,,,,-52.52693558,,,,,,,,,,-34.25909424,,,-104.18701172,-95.90772247,,,,,,104.82696533,-182.14503479,,,2.98934722,-5.49824667,-103.89726257,,,,,,28.31176758,,41.25607300,0.27744603,,,,,,177.05722046,,,,,,,,-57.67226791,,-120.11175537,-76.36569214,,,,,,145.53828430,-31.69390869,137.45715332,,,140.65499878,220.30627441,,,-41.06926727,,,-162.04391479,,50.30254745,,,-37.83485031,36.47719574,,,,,,-99.96498108,50.98848343,148.97358704,40.97031784,78.95909119,62.66323853,-27.64975739,,37.13593292
2020-12-12,,-58.87987518,139.61083984,,66.97282410,,,,,,,44.02751923,-74.40447998,,135.77188110,-59.61737061,58.59523392,,40.57024384,,,,90.27666473,,,,,250.98960876,-48.52679062,,-3.66453481,-24.70273209,-30.01709366,190.02644348,,-22.60568810,,48.02094269,34.24093628,121.44223022,,,,-62.66654205,,,,,,,,,,-39.81698608,,,-104.85940552,-106.70626831,,,,,,107.72595978,-237.30133057,,,11.89203072,-16.75916290,-101.39921570,,,,,,43.97973251,,17.84068298,27.13897514,,,,,,200.25561523,,,,,,,,-27.80657578,,-102.88911438,-71.61338806,,,,,,200.01576233,-35.84394455,127.81970215,,,120.27642822,233.69754028,,,-67.14649963,,,-151.56083679,,96.13084412,,,-37.96701813,52.12905884,,,,,,-109.76887512,60.14270020,197.54476929,61.47692108,42.47324371,87.31525421,15.53522110,,48.00560760
2020-12-13,,-83.27592468,144.08114624,,73.92112732,,,,,,,62.39293671,-71.02093506,,114.91281128,-5.00255585,66.60029602,,51.81451416,,,,120.42347717,,,,,214.06179810,-47.25259781,,9.96815395,-16.20363235,-40.50680923,197.64334106,,-10.11566544,,67.27037048,62.68355560,161.02348328,,,,-68.43911743,,,,,,,,,,-1.27248526,,,-32.46456909,-89.49456024,,,,,,127.93110657,-229.16876221,,,31.48266411,14.51031494,-83.23779297,,,,,,7.94659805,,11.45461464,53.37667465,,,,,,241.60411072,,,,,,,,9.22067642,,-86.62214661,-83.58967590,,,,,,229.18955994,-51.97168732,137.98495483,,,102.91062927,253.61119080,,,-55.31884766,,,-147.97782898,,151.15692139,,,-28.82694244,75.51489258,,,,,,-88.29512024,87.05152893,243.36108398,88.06799316,17.12798309,91.24552917,65.43242645,,81.15500641
2020-12-14,,-91.23470306,175.53669739,,81.75099182,,,,,,,75.28866577,-81.31871033,,71.89059448,16.77956390,94.35923767,,74.11100769,,,,146.56100464,,,,,162.29333496,-54.31328201,,10.61649132,52.49713516,-29.38850212,195.39904785,,14.84324646,,110.51655579,57.84106445,185.25901794,,,,-74.68051147,,,,,,,,,,34.82247162,,,7.62356997,-66.51400757,,,,,,115.36356354,-208.39099121,,,68.06517792,25.86291885,-38.07069397,,,,,,-25.98832703,,4.72347116,74.97181702,,,,,,256.70281982,,,,,,,,23.37537575,,-74.70526123,-71.36181641,,,,,,267.31750488,-62.10863495,195.45697021,,,136.60018921,268.08874512,,,-41.55841827,,,-127.26617432,,196.27864075,,,2.00763059,78.31338501,,,,,,-20.07754707,104.98171997,292.64233398,134.28204346,20.03137970,123.20779419,61.74715042,,104.06079102
2020-12-15,,-105.91398621,182.51017761,,131.72262573,,,,,,,86.27929688,-111.46653748,,71.00428772,51.11822510,119.49281311,,86.20553589,,,,166.67996216,,,,,137.61203003,-10.57754993,,29.46581268,55.23815155,-17.26576042,201.67837524,,31.10945511,,122.43948364,65.76966095,186.59895325,,,,-91.41691589,,,,,,,,,,49.83008957,,,70.48941040,-45.55621338,,,,,,156.77816772,-193.55944824,,,78.86113739,12.31198311,-8.62789917,,,,,,-7.48870516,,-27.61157417,98.63821411,,,,,,281.48382568,,,,,,,,13.24948502,,-49.22212219,-49.69718170,,,,,,296.09091187,-45.95658112,200.21011353,,,170.54171753,273.67684937,,,-29.18587875,,,-109.82090759,,196.86592102,,,14.84813881,110.48802185,,,,,,-4.53516150,132.37182617,264.98461914,129.59338379,3.49598312,158.01336670,97.23645020,,117.15007782
2020-12-16,,-139.31567383,152.09716797,,131.05244446,,,,,,,73.66950226,-89.16730499,,25.87932587,78.06224060,115.02670288,,89.83508301,,,,190.60354614,,,,,111.58550262,-31.72200203,,32.86662292,63.16719055,7.64366913,200.73095703,,50.07982254,,94.48124695,70.20809937,182.15788269,,,,-110.03111267,,,,,,,,,,40.21086502,,,102.78852844,-45.01958466,,,,,,144.12098694,-154.54376221,,,86.70978546,-8.64568901,-0.15082788,,,,,,-2.31806755,,-27.05628204,122.94566345,,,,,,263.25524902,,,,,,,,39.00730133,,-45.46100616,-57.11214447,,,,,,322.65222168,-47.15774536,200.48007202,,,159.31222534,269.26342773,,,-25.83301735,,,-126.25164795,,185.49659729,,,6.35491943,75.47691345,,,,,,10.10204887,132.66851807,242.23162842,125.77009583,-7.89425087,160.67227173,90.80624390,,120.16211700
2020-12-17,,-151.89007568,131.34689331,,134.43510437,,,,,,,50.59728241,-80.55628967,,-9.44789886,80.00982666,130.06019592,,90.10376740,,,,192.03134155,,,,,67.44540405,5.05079365,,68.19120789,98.99008179,34.14744568,194.37458801,,80.12968445,,94.09577942,78.57814026,178.00028992,,,,-124.97155762,,,,,,,,,,63.31468964,,,181.05654907,-41.39627457,,,,,,171.39047241,-105.51499939,,,76.47789764,-11.75234890,22.44297600,,,,,,47.17272949,,-19.52509689,139.65069580,,,,,,258.42675781,,,,,,,,90.16255188,,-12.03318310,-39.13549805,,,,,,312.96582031,-28.35345078,236.86758423,,,148.97015381,259.43646240,,,-2.38085890,,,-134.86375427,,186.98342896,,,0.76425934,53.16137314,,,,,,11.45524597,130.99414062,217.99885559,137.91552734,-45.13039780,164.54777527,88.15138245,,147.48446655
2020-12-18,,-153.72183228,81.82283020,,118.96492004,,,,,,,21.28991127,-39.64125061,,-114.54905701,60.46853638,150.08624268,,87.33799744,,,,195.43481445,,,,,54.82249451,45.26129532,,80.01718140,154.29489136,50.61732483,195.47802734,,110.85510254,,65.67542267,75.69413757,166.10485840,,,,-123.57290649,,,,,,,,,,48.02277374,,,251.06536865,-17.73744583,,,,,,166.87765503,-73.64295959,,,53.21406174,9.18981838,36.11215210,,,,,,57.18316650,,-25.78566360,118.74867249,,,,,,209.52754211,,,,,,,,110.48628235,,-2.38153553,-20.01816750,,,,,,318.00680542,-10.08850670,216.89907837,,,112.60197449,242.70831299,,,5.54008389,,,-120.39845276,,171.86476135,,,9.50264835,10.07040119,,,,,,-17.49013138,136.07200623,177.49795532,118.23027802,-15.67748642,183.11708069,110.84008789,,167.32171631
2020-12-19,,-133.89118958,72.13096619,,127.66868591,,,,,,,36.05500031,-5.00145721,,-96.32647705,63.42605591,132.40470886,,101.60161591,,,,184.02096558,,,,,53.44149780,78.85045624,,63.75215912,196.54379272,80.38100433,193.38995361,,133.47497559,,50.95793915,81.48515320,130.82276917,,,,-123.14699554,,,,,,,,,,69.09681702,,,273.95660400,-9.39586163,,,,,,204.82226562,-51.88178253,,,20.03112793,5.52166843,65.78257751,,,,,,68.48745728,,-33.81669617,115.97211456,,,,,,186.01596069,,,,,,,,131.37365723,,16.46270370,2.36510634,,,,,,295.48681641,-6.74715471,238.86468506,,,127.92878723,237.05017090,,,12.49551105,,,-119.47540283,,169.05758667,,,-8.45802784,36.38747406,,,,,,-14.51161289,127.23628235,148.73287964,121.70071411,-26.11382675,194.44689941,192.34352112,,163.00976562
2020-12-20,,-131.60902405,-32.81813049,,73.87022400,,,,,,,0.64828396,-9.94309139,9.83010769,-205.59759521,14.41242313,100.41722107,,108.21015930,,,,158.25271606,,,,,-6.75887823,86.30526733,,30.38911247,268.19900513,65.25429535,192.74197388,,94.78787231,,5.26162195,79.84825897,90.79853821,,,,-117.82159424,,,,,,,,,,96.43128967,,,219.00796509,-9.63934708,,,,,,187.07667542,-56.36476135,,,-48.45586014,45.20407486,93.21891785,,,,,,43.80545044,,-105.38284302,54.21306610,,,,,,132.05099487,,,,,,,,98.21665955,,22.39692688,9.13817215,,,,,,242.02459717,-17.36762238,216.76063538,,,113.80805206,232.36683655,,,28.81900787,,,-110.64123535,,154.07949829,,,-10.80604076,-43.04852295,,,,,,-103.75489044,128.66793823,31.06765556,101.06488037,-75.62464905,157.58465576,275.25473022,,147.00164795
2020-12-21,,-121.19915771,-51.49602127,,70.29284668,,,,,,,11.30948925,3.21445656,-19.56793594,-206.17271423,3.99485350,109.29571533,,123.35070801,,,,142.31201172,,,,,16.22783089,79.03488922,,22.11576653,321.41705322,106.56937408,188.43482971,,80.78938293,,-26.18035507,61.14744186,58.26064301,,,,-103.16692352,,,,,,,,,,126.29216003,,,211.73936462,6.40978241,,,,,,194.23471069,-59.95567322,,,-70.89468384,94.66519165,108.50315857,,,,,,-0.63220596,,-100.22467041,36.84554672,,,,,,114.70187378,,,,,,,,90.37083435,,32.21692276,-5.65957737,,,,,,214.12313843,-6.66416740,209.48347473,,,79.16070557,228.66317749,,,73.18020630,,,-121.11621094,,117.68735504,,,-22.00930023,-40.69837570,,,,,,-88.50402069,122.50353241,-42.71879196,106.83193970,-48.95761871,131.33151245,263.91708374,,139.89175415
2020-12-22,,-97.45037842,-55.91490936,,75.40505219,,,,,,,37.12794876,-1.89260387,-46.27874756,-174.94665527,42.28378296,53.46730042,,124.96551514,,,,141.63180542,,,,,31.26889420,72.91950226,,-6.57797003,363.36419678,124.89560699,187.79920959,,78.72758484,,-41.38067245,52.83474350,41.92102432,,,,-102.04702759,,,,,,,,,,132.45715332,,,213.54385376,31.67238617,,,,,,203.49377441,-46.37694550,,,-83.58312988,135.94213867,118.29409790,,,,,,29.15860748,,-106.78536224,44.58662415,,,,,,112.53035736,,,,,,,,68.67147827,,35.40662384,-31.22156906,,,,,,197.45576477,15.42252731,218.40951538,,,48.53934097,227.67102051,,,136.25921631,,,-135.15765381,,96.98572540,,,-29.68514824,-57.20364761,,,,,,-59.27740479,113.08332062,-111.46331787,115.30796814,-26.25107956,112.32659912,257.31423950,,150.82220459
